,Top_10_Song,Performer_Count,Song_Name_Count,Debut_Position,Song_Name_Count,Performer_Count,Danceability,Energy,Loudness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Debut_Season,Debut_Month,Debut_Decade,Key,Mode,Time_Signature
1136,1,39,1,90,1,39,0.716,0.34,-17.01,0.248,2.89e-06,0.309,0.661,133.337,2.6666666666666665,Spring,May,60's,C,Major,4/4
1137,0,9,1,91,1,9,0.562,0.35,-8.995,0.732,0.0,0.502,0.787,78.313,2.45,Spring,May,60's,C#,Major,4/4
1138,0,33,1,94,1,33,0.78,0.551,-10.78,0.707,0.00191,0.0843,0.972,118.467,2.8073333333333332,Spring,May,60's,F,Major,4/4
1139,0,3,5,81,5,3,0.341,0.572,-8.604,0.762,2.38e-05,0.417,0.761,80.339,2.7356833333333332,Spring,May,60's,F,Major,4/4
1140,0,2,1,82,1,2,0.663,0.513,-12.715,0.968,0.842,0.132,0.716,91.22,2.5311166666666667,Spring,May,60's,A,Major,4/4
1141,0,7,3,83,3,7,0.671,0.393,-9.929,0.901,2.41e-05,0.381,0.721,107.418,2.328883333333333,Spring,May,60's,B,Major,4/4
1142,0,11,1,96,1,11,0.481,0.0568,-20.508,0.917,0.0,0.12,0.505,111.799,2.85555,Spring,May,60's,Bb,Major,4/4
1143,0,3,4,98,4,3,0.519,0.396,-8.751,0.681,0.0,0.719,0.942,148.534,1.894,Spring,May,60's,G#,Major,4/4
1144,1,2,1,99,1,2,0.463,0.831,-9.276,0.932,0.0755,0.893,0.898,164.964,2.506666666666667,Spring,May,60's,C,Minor,4/4
1145,0,2,1,100,1,2,0.401,0.454,-11.52,0.688,1.5e-06,0.101,0.656,80.692,2.67955,Spring,May,60's,G,Major,4/4
1146,1,29,1,67,1,29,0.584,0.489,-10.49,0.427,0.0,0.156,0.896,132.891,1.8851166666666668,Spring,May,60's,G#,Major,4/4
1147,0,28,1,77,1,28,0.594,0.635,-9.404,0.687,0.000172,0.0496,0.969,96.239,2.136216666666667,Spring,May,60's,A,Major,4/4
1148,0,3,1,80,1,3,0.616,0.185,-14.1,0.56,0.0,0.157,0.413,130.849,2.96,Spring,May,60's,F,Major,4/4
1149,1,2,1,86,1,2,0.577,0.544,-12.315,0.884,0.0,0.22,0.813,143.914,2.0033333333333334,Spring,May,60's,F,Major,4/4
1150,0,2,1,87,1,2,0.502,0.549,-10.395,0.251,0.000223,0.173,0.772,114.379,2.57445,Spring,May,60's,G,Major,3/4
1151,0,19,1,89,1,19,0.307,0.326,-12.672,0.854,2e-05,0.138,0.353,101.949,2.4337666666666666,Spring,May,60's,D,Major,4/4
1152,0,4,4,90,4,4,0.55,0.847,-6.379,0.623,1.51e-05,0.119,0.89,125.892,2.23,Spring,May,60's,Bb,Major,4/4
1153,0,10,2,93,2,10,0.774,0.442,-8.728,0.791,0.000747,0.0834,0.885,78.099,2.77555,Spring,May,60's,A,Major,4/4
1154,0,26,4,94,4,26,0.29,0.568,-10.299,0.412,6.35e-06,0.596,0.532,138.893,2.19555,Spring,May,60's,D,Major,4/4
1155,0,4,1,95,1,4,0.561,0.536,-9.175,0.69,0.000134,0.0808,0.471,110.57,2.1922166666666665,Spring,May,60's,C,Major,4/4
1156,0,2,1,96,1,2,0.434,0.632,-5.545,0.879,3.68e-05,0.124,0.79,120.049,2.1268,Spring,May,60's,E,Major,4/4
1157,0,8,2,98,2,8,0.616,0.565,-10.157,0.593,0.0886,0.0652,0.804,123.123,2.40245,Spring,May,60's,A,Major,4/4
1158,0,19,1,100,1,19,0.476,0.164,-13.843,0.576,0.000439,0.103,0.247,70.12,2.7288833333333335,Spring,May,60's,D,Major,4/4
1159,0,28,5,85,5,28,0.469,0.393,-9.968,0.843,0.0,0.168,0.601,120.066,2.5811166666666665,Summer,June,60's,G,Major,4/4
1160,0,5,2,87,2,5,0.328,0.403,-5.472,0.731,4.37e-06,0.0817,0.421,76.881,2.655116666666667,Summer,June,60's,G,Major,3/4
1161,1,8,1,90,1,8,0.575,0.451,-14.082,0.438,0.754,0.172,0.972,173.573,2.32645,Summer,June,60's,D,Major,4/4
1162,1,14,1,92,1,14,0.44,0.719,-4.469,0.664,3.29e-06,0.322,0.635,79.99,2.0366666666666666,Summer,June,60's,B,Major,4/4
1163,0,28,1,93,1,28,0.722,0.469,-7.789,0.295,0.0,0.202,0.719,113.026,2.258,Summer,June,60's,Bb,Major,4/4
1164,0,15,1,94,1,15,0.746,0.955,-3.827,0.762,0.928,0.334,0.962,97.593,2.1931166666666666,Summer,June,60's,F,Major,4/4
1165,0,26,1,97,1,26,0.528,0.575,-10.454,0.479,1.25e-06,0.341,0.887,116.501,1.9337833333333334,Summer,June,60's,Bb,Major,4/4
1166,0,1,1,98,1,1,0.501,0.658,-5.804,0.775,1.56e-06,0.114,0.928,133.868,2.05045,Summer,June,60's,F,Minor,4/4
1167,0,6,2,79,2,6,0.563,0.307,-9.892,0.83,2.15e-05,0.133,0.43,106.548,2.19155,Summer,June,60's,E,Major,4/4
1168,0,19,2,83,2,19,0.414,0.117,-13.782,0.95,0.000764,0.357,0.244,80.316,2.9428833333333335,Summer,June,60's,C#,Major,3/4
1169,0,30,1,84,1,30,0.517,0.552,-4.63,0.412,0.0,0.539,0.595,108.149,2.572433333333333,Summer,June,60's,E,Minor,4/4
1170,0,5,1,88,1,5,0.727,0.352,-13.001,0.899,0.0011,0.0839,0.695,110.151,2.1117833333333333,Summer,June,60's,F#,Major,4/4
1171,0,1,2,92,2,1,0.526,0.663,-5.932,0.102,8.98e-05,0.234,0.669,97.397,2.79045,Summer,June,60's,A,Major,4/4
1172,0,1,1,97,1,1,0.583,0.528,-5.501,0.71,0.0,0.203,0.629,97.049,2.5062166666666665,Summer,June,60's,G,Major,4/4
1173,0,3,1,98,1,3,0.767,0.444,-10.894,0.199,0.887,0.103,0.943,120.955,1.8014666666666668,Summer,June,60's,F#,Major,4/4
1174,1,25,1,69,1,25,0.691,0.618,-6.678,0.831,0.0,0.136,0.682,126.533,2.4362166666666667,Summer,June,60's,F#,Major,4/4
1175,0,10,1,92,1,10,0.504,0.398,-12.923,0.631,0.0,0.249,0.872,135.601,2.941333333333333,Summer,June,60's,A,Minor,4/4
1176,0,9,4,93,4,9,0.38,0.13,-17.021,0.825,0.0,0.14,0.217,100.939,3.0111166666666667,Summer,June,60's,D,Major,4/4
1177,0,14,1,94,1,14,0.65,0.734,-6.58,0.633,0.0,0.122,0.92,104.575,2.2021,Summer,June,60's,D,Major,4/4
1178,0,11,1,95,1,11,0.59,0.586,-9.158,0.422,4.46e-05,0.337,0.729,91.17,2.584,Summer,June,60's,G,Major,4/4
1179,0,1,1,97,1,1,0.766,0.662,-12.597,0.157,0.888,0.055,0.964,95.175,2.27355,Summer,June,60's,C,Minor,4/4
1180,0,4,1,98,1,4,0.711,0.456,-8.625,0.735,0.0,0.0799,0.845,124.782,2.71155,Summer,June,60's,A,Major,4/4
1181,0,1,2,99,2,1,0.694,0.606,-9.548,0.362,3.96e-05,0.13,0.966,112.296,2.248666666666667,Summer,June,60's,G,Minor,4/4
1182,1,37,4,48,4,37,0.39,0.122,-17.307,0.895,2.83e-05,0.149,0.185,116.768,2.9577833333333334,Summer,June,60's,C,Major,3/4
1183,0,19,2,72,2,19,0.402,0.435,-8.772,0.903,2.39e-06,0.135,0.444,131.186,2.4048833333333333,Summer,June,60's,G,Minor,4/4
1184,0,10,1,77,1,10,0.731,0.589,-11.769,0.642,0.0,0.268,0.792,127.302,2.7762166666666666,Summer,June,60's,B,Minor,4/4
1185,0,6,1,83,1,6,0.725,0.934,-8.513,0.189,0.756,0.0505,0.808,108.995,1.8282166666666666,Summer,June,60's,A,Major,4/4
1186,0,22,4,87,4,22,0.564,0.371,-16.88,0.245,0.0958,0.0902,0.928,124.741,2.1466666666666665,Summer,June,60's,E,Major,4/4
1187,0,5,1,90,1,5,0.59,0.407,-12.007,0.702,0.0,0.141,0.843,133.776,2.701783333333333,Summer,June,60's,F,Major,4/4
1188,1,3,1,98,1,3,0.844,0.462,-9.855,0.713,0.0234,0.106,0.947,84.913,1.9737833333333332,Summer,June,60's,C#,Major,4/4
1189,0,26,1,100,1,26,0.497,0.339,-11.282,0.779,1.5e-06,0.105,0.587,98.786,2.38555,Summer,June,60's,G#,Major,3/4
1190,1,3,2,68,2,3,0.723,0.565,-4.175,0.448,0.866,0.0708,0.859,126.588,2.6528833333333335,Summer,July,60's,C,Major,4/4
1191,0,25,1,72,1,25,0.449,0.262,-9.432,0.908,2.59e-05,0.209,0.381,108.924,3.0686666666666667,Summer,July,60's,D#,Major,3/4
1192,1,2,1,74,1,2,0.644,0.533,-11.606,0.322,0.0,0.0781,0.79,112.16,2.5611166666666665,Summer,July,60's,E,Major,4/4
1193,0,8,2,83,2,8,0.522,0.324,-13.359,0.875,2.59e-05,0.105,0.33,93.493,2.6662166666666667,Summer,July,60's,Bb,Major,3/4
1194,0,7,1,84,1,7,0.614,0.328,-8.232,0.58,0.0,0.139,0.486,108.68,2.166,Summer,July,60's,G,Major,4/4
1195,0,2,1,86,1,2,0.524,0.277,-14.596,0.878,0.0,0.26,0.432,121.865,3.1762166666666665,Summer,July,60's,D#,Major,4/4
1196,0,4,2,90,2,4,0.5,0.199,-15.773,0.866,0.000806,0.202,0.364,91.819,2.4128833333333333,Summer,July,60's,D,Major,3/4
1197,0,31,1,91,1,31,0.452,0.473,-9.575,0.455,0.0,0.925,0.618,75.284,3.6522166666666664,Summer,July,60's,B,Major,4/4
1198,0,16,1,97,1,16,0.173,0.646,-5.826,0.759,0.0,0.122,0.581,50.874,2.9657833333333334,Summer,July,60's,C,Major,4/4
1199,0,4,2,98,2,4,0.315,0.301,-11.537,0.835,0.0,0.0926,0.495,169.003,2.537333333333333,Summer,July,60's,A,Major,3/4
1200,0,6,1,79,1,6,0.405,0.29,-11.237,0.859,0.0,0.229,0.538,181.817,2.788883333333333,Summer,July,60's,G#,Major,3/4
1201,0,16,1,91,1,16,0.62,0.809,-4.415,0.753,0.0,0.188,0.917,127.627,2.6108833333333332,Summer,July,60's,Bb,Minor,4/4
1202,0,21,1,92,1,21,0.537,0.125,-18.991,0.969,0.0902,0.232,0.591,112.925,2.636216666666667,Summer,July,60's,A,Minor,4/4
1203,1,2,2,100,2,2,0.48,0.237,-18.666,0.86,0.128,0.945,0.469,103.182,4.8204666666666665,Summer,July,60's,C,Major,4/4
1204,0,2,1,82,1,2,0.451,0.574,-6.235,0.631,0.0,0.0805,0.787,91.541,2.418,Summer,July,60's,C,Major,4/4
1205,0,1,1,83,1,1,0.647,0.938,-7.789,0.346,0.0,0.0772,0.924,143.493,2.8215166666666667,Summer,July,60's,Bb,Major,4/4
1206,0,21,1,87,1,21,0.491,0.137,-17.192,0.873,0.0676,0.15,0.755,68.935,2.45355,Summer,July,60's,A,Major,4/4
1207,0,1,1,93,1,1,0.445,0.102,-19.506,0.932,0.896,0.0934,0.26,116.284,4.904883333333333,Summer,July,60's,C,Major,4/4
1208,0,4,1,94,1,4,0.579,0.423,-10.761,0.816,0.0,0.0859,0.815,150.772,2.4522166666666667,Summer,July,60's,D#,Major,4/4
1209,0,1,3,95,3,1,0.324,0.387,-11.883,0.496,7.09e-05,0.122,0.171,103.263,2.5873333333333335,Summer,July,60's,C,Major,3/4
1210,0,9,1,97,1,9,0.386,0.24,-15.147,0.684,0.000252,0.127,0.293,106.815,2.798,Summer,July,60's,G,Major,4/4
1211,0,12,1,98,1,12,0.479,0.741,-6.262,0.533,0.0,0.246,0.66,130.437,2.8133333333333335,Summer,July,60's,D,Major,4/4
1212,0,9,1,100,1,9,0.689,0.274,-14.263,0.674,0.0,0.0991,0.263,110.879,2.2831166666666665,Summer,July,60's,F,Minor,3/4
1213,1,9,1,52,1,9,0.532,0.78,-11.255,0.869,5.23e-05,0.47,0.861,75.944,2.4926666666666666,Summer,July,60's,D#,Major,4/4
1214,0,33,1,56,1,33,0.638,0.451,-11.438,0.555,0.0165,0.119,0.963,90.193,2.3351166666666665,Summer,July,60's,Bb,Major,4/4
1215,1,9,5,66,5,9,0.493,0.244,-11.487,0.707,0.000462,0.121,0.222,87.044,2.47445,Summer,July,60's,F,Major,3/4
1216,1,9,1,78,1,9,0.411,0.252,-13.532,0.855,0.0,0.39,0.403,105.978,3.0097833333333335,Summer,July,60's,E,Major,4/4
1217,0,13,1,90,1,13,0.6,0.51,-7.813,0.714,2.28e-05,0.579,0.832,130.219,2.3457833333333333,Summer,July,60's,C,Major,4/4
1218,0,3,1,97,1,3,0.318,0.383,-11.943,0.738,0.0013,0.176,0.632,127.699,2.6802166666666665,Summer,July,60's,A,Minor,3/4
1219,0,20,1,99,1,20,0.21,0.271,-9.598,0.672,0.341,0.339,0.228,61.278,3.042666666666667,Summer,July,60's,C#,Major,4/4
1220,0,17,2,72,2,17,0.548,0.566,-11.876,0.672,1.22e-05,0.112,0.805,100.813,3.1233333333333335,Summer,July,60's,Bb,Major,4/4
1221,0,1,3,89,3,1,0.598,0.587,-7.312,0.258,0.0,0.184,0.663,137.467,2.2302166666666667,Summer,July,60's,Bb,Minor,4/4
1222,1,3,1,90,1,3,0.806,0.425,-11.019,0.525,0.0,0.105,0.825,117.913,2.302216666666667,Summer,July,60's,B,Major,4/4
1223,0,1,4,92,4,1,0.427,0.796,-4.017,0.777,0.00953,0.273,0.555,132.452,2.40045,Summer,July,60's,D,Minor,4/4
1224,0,9,2,94,2,9,0.658,0.279,-16.031,0.316,0.0161,0.219,0.361,111.653,2.786216666666667,Summer,July,60's,G,Major,4/4
1225,0,17,1,95,1,17,0.488,0.784,-5.637,0.485,0.0,0.128,0.854,157.972,2.41955,Summer,July,60's,C,Major,4/4
1226,1,1,3,97,3,1,0.588,0.287,-10.729,0.887,0.0,0.13,0.39,89.396,2.4837833333333332,Summer,July,60's,A,Major,3/4
1227,0,2,1,100,1,2,0.222,0.504,-4.855,0.76,0.00013,0.0982,0.511,198.175,2.723116666666667,Summer,July,60's,F#,Major,3/4
1228,1,2,1,66,1,2,0.366,0.681,-8.468,0.516,0.0,0.303,0.86,169.346,2.7871166666666665,Summer,August,60's,G,Major,4/4
1229,0,22,1,71,1,22,0.564,0.503,-8.806,0.244,6.51e-05,0.105,0.849,157.797,2.760666666666667,Summer,August,60's,C,Major,4/4
1230,0,17,1,76,1,17,0.359,0.12,-14.687,0.882,0.0,0.103,0.285,148.114,3.0977833333333336,Summer,August,60's,Bb,Major,3/4
1231,1,23,10,78,10,23,0.539,0.566,-5.665,0.356,0.839,0.166,0.719,99.334,2.1466666666666665,Summer,August,60's,D,Major,3/4
1232,1,28,2,87,2,28,0.491,0.431,-12.257,0.698,0.0,0.124,0.661,82.443,2.51445,Summer,August,60's,C#,Major,4/4
1233,0,5,2,88,2,5,0.758,0.456,-7.343,0.547,0.0,0.338,0.795,129.204,2.14445,Summer,August,60's,C,Major,4/4
1234,0,20,1,95,1,20,0.498,0.622,-9.146,0.726,0.856,0.212,0.708,92.913,2.7702166666666668,Summer,August,60's,G,Major,4/4
1235,0,2,1,96,1,2,0.428,0.658,-8.463,0.693,0.0,0.477,0.961,159.85,1.8253333333333333,Summer,August,60's,G,Major,4/4
1236,0,2,1,100,1,2,0.66,0.597,-6.604,0.439,0.0,0.524,0.933,130.451,2.2088833333333335,Summer,August,60's,A,Minor,4/4
1237,1,22,3,71,3,22,0.35,0.293,-9.502,0.758,8.21e-06,0.104,0.162,96.685,2.77445,Summer,August,60's,D,Major,4/4
1238,0,1,1,83,1,1,0.551,0.922,-6.014,0.579,0.708,0.274,0.461,116.243,2.2148833333333333,Summer,August,60's,C,Major,4/4
1239,0,3,2,87,2,3,0.382,0.848,-2.57,0.668,0.00612,0.309,0.762,125.183,2.276133333333333,Summer,August,60's,C#,Major,4/4
1240,0,1,1,88,1,1,0.485,0.351,-9.872,0.809,7.4e-05,0.162,0.292,102.672,2.9102166666666665,Summer,August,60's,Bb,Major,3/4
1241,0,9,2,94,2,9,0.37,0.328,-10.97,0.877,0.0,0.404,0.334,88.871,2.6466666666666665,Summer,August,60's,G,Major,4/4
1242,0,1,1,95,1,1,0.659,0.342,-14.509,0.908,1.56e-06,0.246,0.86,122.764,3.3162166666666666,Summer,August,60's,C,Major,4/4
1243,0,1,1,96,1,1,0.444,0.5,-7.657,0.667,0.0,0.353,0.898,80.514,2.33555,Summer,August,60's,D,Major,4/4
1244,0,10,1,98,1,10,0.544,0.163,-20.184,0.796,0.0,0.973,0.447,116.515,6.47445,Summer,August,60's,D,Major,4/4
1245,0,1,1,100,1,1,0.489,0.802,-5.414,0.277,0.0,0.312,0.919,170.821,2.2757833333333335,Summer,August,60's,G,Minor,4/4
1246,1,32,2,61,2,32,0.586,0.546,-13.14,0.631,5.69e-05,0.368,0.949,139.316,2.526666666666667,Summer,August,60's,A,Major,4/4
1247,0,10,1,74,1,10,0.501,0.641,-6.982,0.988,0.486,0.312,0.729,102.01,2.6628833333333333,Summer,August,60's,D,Major,4/4
1248,0,39,3,75,3,39,0.604,0.517,-18.515,0.797,0.0,0.696,0.685,137.11,2.53555,Summer,August,60's,G#,Major,4/4
1249,0,1,1,88,1,1,0.715,0.739,-9.675,0.8,0.000817,0.301,0.96,119.624,2.15,Summer,August,60's,A,Major,4/4
1250,0,24,1,94,1,24,0.364,0.292,-11.064,0.36,4.19e-06,0.268,0.606,81.099,3.1388833333333332,Summer,August,60's,D,Major,3/4
1251,0,15,1,95,1,15,0.502,0.273,-11.806,0.418,0.0,0.163,0.483,75.096,2.288883333333333,Summer,August,60's,G,Major,4/4
1252,0,10,3,97,3,10,0.529,0.37,-13.397,0.833,1.03e-06,0.115,0.917,78.668,2.5382166666666666,Summer,August,60's,E,Major,4/4
1253,0,1,1,99,1,1,0.628,0.532,-8.642,0.608,0.0,0.45,0.664,107.022,2.2342166666666667,Summer,August,60's,F,Major,4/4
1254,0,1,1,100,1,1,0.7,0.337,-13.801,0.95,9.38e-05,0.122,0.822,107.584,3.30445,Summer,August,60's,Bb,Major,4/4
1255,1,3,2,69,2,3,0.613,0.566,-8.698,0.153,0.0,0.158,0.977,145.131,2.1293333333333333,Summer,August,60's,Bb,Major,3/4
1256,0,23,1,77,1,23,0.594,0.752,-7.998,0.574,0.0,0.0823,0.898,124.65,2.086,Summer,August,60's,Bb,Minor,4/4
1257,0,3,2,80,2,3,0.374,0.31,-11.25,0.847,0.0,0.247,0.637,110.414,2.28045,Summer,August,60's,F#,Major,3/4
1258,0,3,4,91,4,3,0.586,0.694,-7.231,0.68,0.0,0.582,0.949,139.496,1.9191166666666666,Summer,August,60's,A,Major,4/4
1259,0,19,1,93,1,19,0.544,0.138,-16.865,0.892,0.00109,0.106,0.23,82.186,2.924,Summer,August,60's,E,Major,3/4
1260,1,30,2,67,2,30,0.707,0.549,-15.712,0.763,5.88e-05,0.121,0.974,134.563,2.161783333333333,Fall,September,60's,G,Major,4/4
1261,0,1,1,81,1,1,0.424,0.806,-6.155,0.707,0.0,0.186,0.748,92.819,2.575283333333333,Fall,September,60's,A,Major,4/4
1262,0,14,1,83,1,14,0.438,0.11,-26.549,0.981,0.135,0.103,0.344,65.006,2.43275,Fall,September,60's,C,Major,4/4
1263,1,7,1,84,1,7,0.61,0.272,-10.071,0.888,7.11e-06,0.245,0.608,107.116,3.32245,Fall,September,60's,D,Major,4/4
1264,0,3,1,88,1,3,0.62,0.351,-10.829,0.559,0.0,0.164,0.886,118.229,2.6,Fall,September,60's,G#,Major,4/4
1265,0,18,1,93,1,18,0.185,0.334,-10.572,0.907,0.0,0.0939,0.15,103.153,2.35845,Fall,September,60's,E,Major,3/4
1266,1,17,2,95,2,17,0.786,0.783,-5.191,0.723,0.0,0.195,0.968,121.451,2.4673333333333334,Fall,September,60's,D,Major,4/4
1267,1,3,2,96,2,3,0.384,0.452,-8.894,0.944,0.00125,0.224,0.453,84.857,2.0639,Fall,September,60's,Bb,Major,3/4
1268,0,2,4,97,4,2,0.269,0.227,-12.706,0.942,0.084,0.098,0.439,178.3,2.5886666666666667,Fall,September,60's,C,Major,3/4
1269,0,1,1,100,1,1,0.761,0.766,-5.577,0.515,0.171,0.0594,0.976,125.197,2.291733333333333,Fall,September,60's,G,Major,4/4
1270,0,3,1,64,1,3,0.454,0.26,-13.193,0.539,0.00078,0.0675,0.598,174.322,5.402216666666667,Fall,September,60's,G#,Minor,5/4
1271,1,7,1,74,1,7,0.655,0.77,-6.338,0.626,0.0,0.541,0.9,105.394,2.3148833333333334,Fall,September,60's,D,Major,4/4
1272,0,1,1,76,1,1,0.641,0.807,-12.402,0.861,0.868,0.335,0.787,92.843,2.4951166666666666,Fall,September,60's,D,Major,4/4
1273,0,29,3,78,3,29,0.547,0.542,-9.107,0.451,0.0,0.161,0.893,98.055,2.06045,Fall,September,60's,G#,Major,4/4
1274,0,28,1,87,1,28,0.773,0.796,-8.356,0.699,0.0,0.169,0.963,121.061,2.42755,Fall,September,60's,C,Major,4/4
1275,0,1,1,91,1,1,0.647,0.545,-6.919,0.868,0.0,0.0624,0.922,113.968,1.84645,Fall,September,60's,A,Major,4/4
1276,1,8,1,95,1,8,0.758,0.557,-10.106,0.607,0.000218,0.193,0.887,140.795,2.4342166666666665,Fall,September,60's,F,Major,4/4
1277,0,5,2,98,2,5,0.213,0.394,-6.322,0.808,2.26e-06,0.192,0.343,179.161,2.8826666666666667,Fall,September,60's,A,Major,3/4
1278,0,1,1,100,1,1,0.299,0.282,-16.252,0.947,0.114,0.246,0.243,66.714,3.088,Fall,September,60's,F#,Major,4/4
1279,1,3,4,75,4,3,0.453,0.299,-14.331,0.712,0.0,0.287,0.341,81.169,2.6326666666666667,Fall,September,60's,D,Major,4/4
1280,0,9,1,76,1,9,0.306,0.21,-14.278,0.85,0.0,0.12,0.126,108.904,2.82845,Fall,September,60's,D,Major,4/4
1281,0,26,1,77,1,26,0.571,0.32,-12.892,0.838,0.0,0.11,0.582,122.692,2.53555,Fall,September,60's,C#,Major,4/4
1282,0,14,1,85,1,14,0.549,0.918,-3.82,0.0604,4.09e-06,0.328,0.926,119.446,1.99445,Fall,September,60's,Bb,Minor,4/4
1283,0,9,1,87,1,9,0.489,0.692,-5.965,0.693,0.0,0.143,0.692,132.001,2.6397833333333334,Fall,September,60's,G#,Minor,4/4
1284,0,2,1,92,1,2,0.257,0.28,-12.408,0.696,0.0,0.1,0.693,199.864,2.54445,Fall,September,60's,A,Major,3/4
1285,0,5,1,93,1,5,0.554,0.61,-9.769,0.759,0.0,0.0897,0.939,168.059,2.1173333333333333,Fall,September,60's,Bb,Major,4/4
1286,0,10,1,100,1,10,0.536,0.44,-9.018,0.842,9.42e-06,0.227,0.639,91.772,2.820883333333333,Fall,September,60's,D,Major,4/4
1287,1,21,2,42,2,21,0.364,0.607,-9.791,0.451,0.0,0.251,0.598,79.987,2.86,Fall,September,60's,D,Major,4/4
1288,1,23,2,60,2,23,0.456,0.968,-4.916,0.00494,0.00705,0.204,0.962,159.746,2.8442166666666666,Fall,September,60's,F,Major,4/4
1289,0,37,5,67,5,37,0.662,0.568,-12.972,0.559,5.42e-06,0.176,0.957,132.449,2.244,Fall,September,60's,F,Major,4/4
1290,0,15,2,71,2,15,0.702,0.743,-7.479,0.684,0.353,0.081,0.796,108.025,2.074,Fall,September,60's,A,Minor,4/4
1291,0,28,1,75,1,28,0.419,0.8,-5.79,0.53,0.0,0.826,0.57,105.407,2.9122166666666667,Fall,September,60's,B,Major,4/4
1292,0,2,8,81,8,2,0.486,0.333,-14.106,0.936,0.00012,0.372,0.643,101.669,2.2522166666666665,Fall,September,60's,E,Major,4/4
1293,0,1,2,85,2,1,0.8,0.503,-10.864,0.665,1.82e-05,0.0564,0.964,133.269,2.3031166666666665,Fall,September,60's,G#,Major,4/4
1294,0,4,1,90,1,4,0.444,0.293,-9.206,0.508,0.0,0.215,0.453,81.633,2.358216666666667,Fall,September,60's,C#,Major,3/4
1295,0,1,1,91,1,1,0.429,0.761,-10.341,0.177,0.768,0.746,0.697,141.988,1.9086666666666667,Fall,September,60's,Bb,Major,4/4
1296,0,19,1,92,1,19,0.556,0.711,-7.58,0.781,0.0,0.527,0.714,82.827,2.3348833333333334,Fall,September,60's,C,Major,4/4
1297,0,2,1,96,1,2,0.703,0.697,-8.742,0.774,0.0,0.133,0.793,118.636,2.69,Fall,September,60's,Bb,Major,4/4
1298,0,15,1,97,1,15,0.772,0.397,-8.26,0.719,0.000853,0.106,0.927,112.874,2.2797833333333335,Fall,September,60's,C,Major,4/4
1299,0,8,1,99,1,8,0.329,0.182,-15.854,0.932,0.412,0.13,0.368,179.159,2.4266666666666667,Fall,September,60's,G,Major,3/4
1300,1,9,1,53,1,9,0.516,0.457,-12.609,0.596,0.0,0.106,0.455,173.934,3.042666666666667,Fall,September,60's,G#,Major,4/4
1301,0,33,1,63,1,33,0.538,0.668,-8.721,0.34,0.0,0.292,0.961,95.715,1.996,Fall,September,60's,F,Major,4/4
1302,1,25,1,66,1,25,0.442,0.237,-9.328,0.491,0.0,0.305,0.538,132.095,2.4588833333333335,Fall,September,60's,C,Major,3/4
1303,0,21,1,75,1,21,0.387,0.555,-9.796,0.483,0.0,0.207,0.764,152.436,2.35845,Fall,September,60's,G#,Major,4/4
1304,1,7,1,84,1,7,0.588,0.469,-8.372,0.243,0.0,0.0959,0.86,128.54,2.5573333333333332,Fall,September,60's,D,Major,4/4
1305,0,26,1,85,1,26,0.558,0.868,-10.939,0.0165,1.48e-05,0.0718,0.794,117.528,2.3113333333333332,Fall,September,60's,D,Major,4/4
1306,0,9,2,94,2,9,0.554,0.502,-12.191,0.735,0.0,0.407,0.683,130.117,2.3393333333333333,Fall,September,60's,G,Major,4/4
1307,0,8,1,97,1,8,0.574,0.894,-10.012,0.376,0.00402,0.356,0.969,98.014,1.7977833333333333,Fall,September,60's,D,Major,4/4
1308,0,6,1,100,1,6,0.422,0.196,-12.089,0.872,1.16e-06,0.118,0.393,186.882,2.7,Fall,September,60's,F,Major,3/4
1309,0,28,2,67,2,28,0.199,0.493,-9.619,0.364,0.000411,0.182,0.365,108.025,2.675116666666667,Fall,October,60's,D,Major,4/4
1310,0,3,1,74,1,3,0.59,0.586,-7.639,0.409,0.761,0.163,0.939,132.514,2.2371166666666666,Fall,October,60's,C,Major,4/4
1311,1,4,2,79,2,4,0.529,0.547,-10.475,0.705,0.0,0.154,0.847,141.42,2.5366666666666666,Fall,October,60's,A,Major,4/4
1312,0,17,4,84,4,17,0.622,0.387,-11.043,0.23,0.0,0.144,0.564,101.708,2.4919333333333333,Fall,October,60's,G,Major,3/4
1313,0,51,1,89,1,51,0.635,0.582,-10.071,0.748,0.0,0.489,0.747,111.656,2.378216666666667,Fall,October,60's,G,Major,4/4
1314,0,2,1,90,1,2,0.546,0.491,-13.649,0.582,0.000179,0.0887,0.846,127.759,2.41645,Fall,October,60's,E,Major,4/4
1315,0,3,2,93,2,3,0.23,0.22,-17.385,0.825,0.806,0.15,0.191,85.576,2.5833333333333335,Fall,October,60's,F,Major,3/4
1316,0,9,2,94,2,9,0.277,0.31,-10.643,0.474,5.6e-05,0.107,0.328,170.483,2.9233333333333333,Fall,October,60's,G,Major,4/4
1317,0,4,1,100,1,4,0.441,0.402,-9.816,0.713,0.0,0.382,0.4,66.781,2.3188833333333334,Fall,October,60's,Bb,Major,4/4
1318,0,17,1,75,1,17,0.34,0.448,-11.452,0.594,2.36e-06,0.293,0.657,169.522,2.370816666666667,Fall,October,60's,C,Major,3/4
1319,0,20,2,76,2,20,0.644,0.809,-6.568,0.264,0.0,0.355,0.959,81.973,2.4273333333333333,Fall,October,60's,C,Major,4/4
